#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#        <prior id="ucldStdevPrior.c:cpacific" name="distribution">
#            <parameter id="ucldStdev.c:cpacific" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <prior id="MeanRatePrior.c:cpacific" name="distribution">
#            <parameter id="ucldMean.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)	ucldMean.c:cpacific	ucldStdev.c:cpacific	rate.c:cpacific.mean	rate.c:cpacific.variance	rate.c:cpacific.coefficientOfVariation
680000	-166.17032763484227	NaN	-166.17032763484227	NaN	3619.769281930269	1.3892946556778576	-153.23391474617804	8.040876732295483E-4	0.7154788441544113	0.2845211558455879	-4.723825222426212	758.808102680663	-5.643366227618717	1048.8379992272314	Infinity	0.5604724581588397	Infinity	NaN	NaN
690000	-161.94003974774256	NaN	-161.94003974774256	NaN	2755.283399494873	1.1877956146875026	-150.4166890424308	0.0010736061894997386	0.5837991972028913	0.41620080279710797	-4.787841417408042	723.977193760296	-6.366142072673174	870.2284042264711	Infinity	0.10012961354188794	Infinity	NaN	NaN
700000	-167.552777514323	NaN	-167.552777514323	NaN	4041.9681995420415	1.1877956146875026	-156.83195384895154	0.0010447467250540062	0.7685293268332264	0.23147067316677272	-5.554114002881369	810.7337021244861	-6.035513898288323	898.8659128586648	Infinity	0.011273858612527528	Infinity	NaN	NaN
710000	-161.3516754626035	NaN	-161.3516754626035	NaN	1967.9751749076213	2.0016564034028983	-148.77003111734678	0.0016962767958655291	0.10035850102183691	0.8996414989781623	-4.568506838692835	734.3046071967162	-5.606507230475218	959.4048004605337	Infinity	0.348207987179756	Infinity	NaN	NaN
720000	-156.77935814766698	NaN	-156.77935814766698	NaN	2006.5353853784418	0.6914896242913142	-147.94500175892853	0.0011106056638789505	0.4670113654426541	0.5329886345573449	-4.801006243376991	764.3564877435117	-5.846611034488793	1080.312180308597	Infinity	0.0044283444298782535	Infinity	NaN	NaN
730000	-157.8929099411203	NaN	-157.8929099411203	NaN	1550.2631259682987	3.207917054125505	-143.95107124352407	0.0017436597300466783	0.2271028474048039	0.7728971525951951	-5.029277725036396	719.8181181796793	-5.663260371954684	947.2455399493238	Infinity	0.2604267236770623	Infinity	NaN	NaN
740000	-155.05724590980773	NaN	-155.05724590980773	NaN	1053.281087618601	0.8693117851186878	-144.48589362168505	9.626569075184127E-4	0.31488132783055267	0.6851186721694464	-5.102392101396	718.9276712002716	-5.568793224124992	1029.8946500003688	Infinity	0.08063759450062509	Infinity	NaN	NaN
750000	-160.00478444115578	NaN	-160.00478444115578	NaN	2894.490204143155	0.8693117851186878	-149.41548672717948	0.001098611564948109	0.10932278520676911	0.8906772147932299	-5.414361068388413	802.3213288534033	-5.614679467641537	1042.5607209639998	Infinity	0.046734906820895754	Infinity	NaN	NaN
760000	-149.08808295519506	NaN	-149.08808295519506	NaN	1474.696404629791	0.30303031411569425	-140.2066284367917	0.001318150887314102	0.08653911144952933	0.9134608885504697	-4.590686318890786	746.594135016837	-5.756134723711094	931.8786370485249	Infinity	0.02005590181678028	Infinity	NaN	NaN
770000	-166.396771278138	NaN	-166.396771278138	NaN	4177.664447994199	0.4201764868702318	-156.62240922227508	7.927861260578401E-4	0.40460847992524807	0.5953915200747509	-4.785353954571998	763.2698225306762	-5.992502411204399	1096.787777328714	Infinity	0.03823918924918509	Infinity	NaN	NaN
780000	-159.3865091259701	NaN	-159.3865091259701	NaN	1595.7661029185444	0.4201764868702318	-145.80983004636687	0.0012846863567841115	0.9871523334598895	0.012847666540109492	-4.797577576719878	764.1198099085152	-9.181242155209445	1270.4490131620628	Infinity	0.09959167172980443	Infinity	NaN	NaN
790000	-145.8145448115008	NaN	-145.8145448115008	NaN	1230.0758511365345	0.1927527672033869	-136.37795122076227	0.0017542949176409947	0.6444463454560025	0.35555365454399646	-4.694636880289261	726.6001180904267	-6.842473119493132	837.6199273124705	Infinity	0.0069118921977659184	Infinity	NaN	NaN
800000	-157.71724230715432	NaN	-157.71724230715432	NaN	1246.5378165086956	0.013635869639159267	-144.23983102714686	0.0015933417598956205	0.48120819352548394	0.5187918064745151	-5.37372306678073	799.8834562093276	-6.341073424955504	1127.8252483481053	Infinity	0.7310709513378075	Infinity	NaN	NaN
810000	-157.10305887531914	NaN	-157.10305887531914	NaN	2708.5553036202136	0.035577120881160516	-145.58841825763125	0.0013266553289561626	0.751554387251336	0.24844561274866306	-4.620829659086576	729.8127034928103	-5.667161904102911	946.5110880817067	Infinity	0.5637146182204043	Infinity	NaN	NaN
820000	-154.8867549399599	NaN	-154.8867549399599	NaN	1952.3614069555863	0.1741755455292734	-144.40620004446555	0.0010173317988737818	0.10837413160886125	0.8916258683911379	-4.94251117336892	773.6541875238504	-5.652159744528093	1050.6065263252337	Infinity	0.18998001925914287	Infinity	NaN	NaN
830000	-166.08565938614095	NaN	-166.08565938614095	NaN	2978.9022825560073	0.13337150673585713	-154.9608396238635	8.443259355380323E-4	0.24494752941171716	0.755052470588282	-4.558019826302529	740.43064205808	-5.535819207040602	984.6960868743723	Infinity	0.47993228177364333	Infinity	NaN	NaN
840000	-157.64695888679526	NaN	-157.64695888679526	NaN	1537.3129268737248	0.16205024050908384	-144.54691392701082	0.0010000352311954983	0.38658939266394654	0.6134106073360526	-4.810738004176475	765.0243710112409	-7.807618614605763	786.2941322558971	Infinity	0.3267835800505396	Infinity	NaN	NaN
850000	-152.7094968151712	NaN	-152.7094968151712	NaN	1232.7439394884102	0.7488531621093195	-139.7795939496994	0.002784154149729525	0.8939694276753183	0.10603057232468094	-6.794974132258206	710.3392924556548	-6.606595847837983	852.8614850798596	Infinity	0.05426847697362926	Infinity	NaN	NaN
860000	-154.44721004708126	NaN	-154.44721004708126	NaN	1678.195684391376	1.0073719838740638	-142.43014639488692	0.0017757773978339748	0.618789696232722	0.38121030376727727	-4.920992644723727	772.2852075207823	-5.536565238515018	1015.7838647499613	Infinity	0.3862003755173131	Infinity	NaN	NaN
870000	-161.7662822190222	NaN	-161.7662822190222	NaN	2410.9867304465465	0.7825227526183823	-149.64300346845152	0.0011178815517206577	0.4990660244865498	0.5009339755134493	-4.577208219364105	744.6947982530974	-6.384263055969823	1131.1605380270346	Infinity	0.34170963331935167	Infinity	NaN	NaN
880000	-149.71222873727703	NaN	-149.71222873727703	NaN	1587.7628829300875	0.12918154411121024	-140.34029025722361	0.0017850826351151386	0.5309675929792094	0.46903240702078963	-4.660604245611432	753.7203853040551	-5.5257818704904516	1005.7847234984696	Infinity	0.0837413691696795	Infinity	NaN	NaN
890000	-159.65135665011164	NaN	-159.65135665011164	NaN	1960.334812215841	3.048259428735191	-145.30383107064478	9.609278288827231E-4	0.5141998543799512	0.48580014562004786	-5.031242966214147	779.1944149632502	-5.525684730228283	1005.614287195217	Infinity	0.437079455197317	Infinity	NaN	NaN
900000	-153.00641080512423	NaN	-153.00641080512423	NaN	1219.0343530019156	3.048259428735191	-138.6021607190377	0.0019502824179135003	0.1926862616275038	0.8073137383724952	-5.2593613742609975	793.0251616139506	-6.425215244287768	1134.2465288262608	Infinity	0.18206953910255286	Infinity	NaN	NaN
910000	-165.10844481370083	NaN	-165.10844481370083	NaN	2921.887111229649	3.269842449176354	-151.2825508438307	8.95868147214543E-4	0.7595860776701255	0.24041392232987346	-4.56005217771851	735.9559632924438	-6.657295611536917	1150.5448034536	Infinity	0.12339860807466323	Infinity	NaN	NaN
920000	-157.9663160262756	NaN	-157.9663160262756	NaN	1650.4924719577944	1.0391758144200565	-147.07940543983685	0.0015807148230765173	0.45096982585125533	0.5490301741487437	-6.121777123258017	845.9797196385182	-6.013763652719964	901.0399137503205	Infinity	0.006991242402555803	Infinity	NaN	NaN
930000	-162.70786481268453	NaN	-162.70786481268453	NaN	3092.8436637240648	0.4614989027739256	-151.11836042784486	9.753059956394247E-4	0.5841839877834005	0.4158160122165985	-5.7496019651293935	822.6360829067823	-7.397419424181107	1193.5619128335088	Infinity	0.012170560599351402	Infinity	NaN	NaN
940000	-163.54155921097654	NaN	-163.54155921097654	NaN	2244.9137172021824	0.9287421091599203	-151.40938805293038	7.18415970365903E-4	0.2355443518614534	0.7644556481385456	-5.138279924016753	785.72998069333	-6.271912533511332	1122.2950378648757	Infinity	0.20647565393094217	Infinity	NaN	NaN
950000	-161.31756251740342	NaN	-161.31756251740342	NaN	2004.9056426204481	0.38911462474846203	-151.86604767804957	0.001214962001795587	0.9692716338400548	0.03072836615994423	-4.935822985055768	721.1532131574808	-5.911691230504154	1088.0434564645652	Infinity	0.01941172182380294	Infinity	NaN	NaN
960000	-161.89581438503652	NaN	-161.89581438503652	NaN	2169.5886457883435	0.2015321193475105	-151.1069727884066	0.0010788183675318724	0.6209206325158065	0.3790793674841926	-4.955627343257909	774.4830121466348	-5.905370109202629	912.6774496467419	Infinity	0.19288704860083225	Infinity	NaN	NaN
970000	-157.00419752425256	NaN	-157.00419752425256	NaN	1473.7074821540218	0.5284896733582148	-147.0420059904181	0.001003416837863422	0.7886955673720771	0.21130443262792192	-4.60693712789346	748.5289992540082	-5.528715820672917	990.400936003804	Infinity	0.1170937522413507	Infinity	NaN	NaN
980000	-160.59840236673242	NaN	-160.59840236673242	NaN	1990.1684543035526	1.350643059511897	-148.54555462172425	8.757744458957516E-4	0.22189704092526474	0.7781029590747343	-4.751795405254502	760.8793622540617	-6.087421531360713	893.8573778194689	Infinity	0.2210896070388963	Infinity	NaN	NaN
990000	-160.95581968993997	NaN	-160.95581968993997	NaN	2765.5218858990074	0.9485139393719	-150.5256623703363	0.0011593982628349039	0.8789791101800815	0.1210208898199176	-4.636311957463828	751.5233499337445	-5.935758725267535	909.2641188862123	Infinity	0.06697121343215778	Infinity	NaN	NaN
1000000	-157.42074503884953	NaN	-157.42074503884953	NaN	2432.725643391824	1.2155274183171816	-146.96251161026981	0.001075852910436105	0.33132896518396027	0.6686710348160387	-4.5561061695181095	737.5982201285188	-5.595218492317001	962.2879931257331	Infinity	0.08813022674138687	Infinity	NaN	NaN
1010000	-161.483362026786	NaN	-161.483362026786	NaN	1796.5693409515313	1.0397612040812882	-146.59009244887685	0.001116491852682505	0.5917045035406343	0.4082954964593647	-6.8523540757744374	895.4076826649382	-5.582058962373191	965.9558395079488	Infinity	0.6309772637494554	Infinity	NaN	NaN
1020000	-162.7689686894446	NaN	-162.7689686894446	NaN	3349.8024865070556	0.02295659518547351	-152.38342435239153	0.0010289048922039257	0.42832360189656354	0.5716763981034354	-6.500785756718641	870.955909299217	-5.558631591133189	973.7234431706037	Infinity	0.023035225353532855	Infinity	NaN	NaN
1030000	-160.56240708025587	NaN	-160.56240708025587	NaN	1795.3461759157203	0.032511691084196666	-150.05545819702076	0.0013884730793558679	0.46181855454861676	0.5381814454513821	-4.7542352498045	761.0563256060216	-5.884150789270137	1084.8577716037103	Infinity	0.21539259821514437	Infinity	NaN	NaN
1040000	-155.1891990027492	NaN	-155.1891990027492	NaN	1691.2315317133798	0.6206741264510334	-143.7293162847632	0.0013382034022388065	0.7116390389632995	0.28836096103669945	-4.939563374815233	773.4673502754919	-6.707183077404144	846.1770915493157	Infinity	0.10164596698857574	Infinity	NaN	NaN
1050000	-152.63013442214475	NaN	-152.63013442214475	NaN	1101.1222712324027	0.21134004909668022	-141.89496260068003	0.0018424610994938776	0.27217027410796885	0.7278297258920302	-4.583919637430229	732.4865843223844	-5.532049779935929	1012.6024289271277	Infinity	0.3489412357939508	Infinity	NaN	NaN
1060000	-149.58240993297207	NaN	-149.58240993297207	NaN	1567.1163602754264	0.46025870422857595	-141.18578781900584	0.001571126936933658	0.9578599710063116	0.04214002899368763	-4.5644636459002275	742.3324507175538	-5.524884013066377	996.0622496940168	Infinity	0.009250214113903275	Infinity	NaN	NaN
1070000	-153.82585211975368	NaN	-153.82585211975368	NaN	1613.2272201601033	0.20348406200753616	-147.5368170891272	0.001311156076464704	0.975045576893822	0.024954423106177265	-4.863638540706757	768.5686856869197	-5.634554433397062	1046.999088119728	Infinity	7.199313201353022E-5	Infinity	NaN	NaN
1080000	-154.49338975931505	NaN	-154.49338975931505	NaN	1326.2444516222931	0.2857743171258106	-144.25770407540256	0.0019897440189668315	0.1988387366674739	0.8011612633325254	-4.556636687472636	737.2303639969155	-5.637442009459031	952.3904861889418	Infinity	0.19882758406577178	Infinity	NaN	NaN
1090000	-161.31069214143423	NaN	-161.31069214143423	NaN	2086.3935258548004	0.11730680626223493	-150.37799675997795	7.485748517652634E-4	0.5108994081179259	0.48910059188207333	-4.558434270193513	740.597941111877	-6.884802235650858	1164.9662702771748	Infinity	0.1287323337343154	Infinity	NaN	NaN
1100000	-161.2345286770865	NaN	-161.2345286770865	NaN	1969.5297658657132	0.34252448486061365	-148.62987884763967	9.33727621424989E-4	0.4828522604381115	0.5171477395618879	-5.035909892253078	719.7324233575399	-5.532567535584956	986.9932199279051	Infinity	0.7140757459648553	Infinity	NaN	NaN
1110000	-154.6866903045189	NaN	-154.6866903045189	NaN	1630.1670809133577	0.11731260425202696	-144.89098882691997	0.001312107735681355	0.8691818336940315	0.1308181663059678	-4.678438571357643	755.2301791713371	-5.800811809248146	925.6087249665147	Infinity	0.10258271118428784	Infinity	NaN	NaN
1120000	-157.21021773652382	NaN	-157.21021773652382	NaN	1895.0558395895368	0.5009781401510468	-146.28725493409982	0.0013636072967749709	0.8127762347063352	0.18722376529366408	-4.5580603853155655	736.58148517224	-5.97163641353041	905.392633020716	Infinity	0.22736115435083623	Infinity	NaN	NaN
1130000	-164.68871218437192	NaN	-164.68871218437192	NaN	3770.8373481773433	0.5681551229652334	-152.74761397706203	8.121040362923366E-4	0.9509238666408573	0.04907613335914213	-4.581411510871707	745.3287709504133	-6.81272801124259	1160.5378019065806	Infinity	0.24631954761367922	Infinity	NaN	NaN
1140000	-150.62601049919624	NaN	-150.62601049919624	NaN	1340.729181461404	0.2030440153494072	-135.98356663092176	0.0018834423915743775	0.7383057907788182	0.26169420922118114	-4.76089379847293	761.5365695887208	-6.678084897721679	848.0805359060982	Infinity	1.1321037612657379	Infinity	NaN	NaN
1150000	-147.86357483112528	NaN	-147.86357483112528	NaN	1110.8541567219431	0.2277275109036049	-137.47621422069128	0.003703951157570431	0.9375450819192697	0.06245491808072967	-5.2387841614705835	791.7893816325287	-5.864630937481825	917.4745835164632	Infinity	0.08372254207207017	Infinity	NaN	NaN
1160000	-162.4621302523845	NaN	-162.4621302523845	NaN	2656.446703742513	0.6586222654032127	-152.10895103119037	7.952102343768529E-4	0.8764851837418652	0.12351481625813421	-4.592920103705193	746.8780023078527	-5.526215557144661	993.5087166879015	Infinity	0.16389757152401857	Infinity	NaN	NaN
1170000	-157.43745818637888	NaN	-157.43745818637888	NaN	1712.4546545637081	0.8302408860428656	-146.55935906151404	0.0010268410231578928	0.6999608777823297	0.3000391222176697	-4.72856928072171	759.1653852964433	-6.183170427515457	1114.8095560763732	Infinity	0.09395756955962255	Infinity	NaN	NaN
1180000	-171.05748063523706	NaN	-171.05748063523706	NaN	4930.9647283535105	0.07230867070544776	-159.80529541048872	6.706360860399581E-4	0.8764987410124372	0.12350125898756226	-4.873062844172548	769.1871780973439	-5.9090220848977735	912.2602295757495	Infinity	0.34638700163884617	Infinity	NaN	NaN
1190000	-158.85020329538168	NaN	-158.85020329538168	NaN	2158.2602279253165	1.5362703351141282	-147.98430963727694	0.0014313108490417229	0.7571604147913413	0.24283958520865798	-4.838481791506035	766.8997873226716	-5.625632816853615	1045.0608694236698	Infinity	0.06244551265284561	Infinity	NaN	NaN
1200000	-161.07515746372732	NaN	-161.07515746372732	NaN	2412.184334087002	2.1336687363471607	-145.75623006180237	0.0016329796951301007	0.2517770738233711	0.7482229261766282	-5.607893461030047	813.9892534055588	-6.454150117127702	1136.3848523799427	Infinity	0.54404483417852	Infinity	NaN	NaN
1210000	-158.11284931305192	NaN	-158.11284931305192	NaN	1967.6227110028922	2.4110086253051985	-145.1525086397406	0.0012739505972144116	0.7022385624221624	0.29776143757783696	-4.736510108791419	725.2978027334392	-6.548763395121113	1143.154090121683	Infinity	0.11197389538874547	Infinity	NaN	NaN
1220000	-149.5960345437497	NaN	-149.5960345437497	NaN	1652.894825876953	0.7521306282818451	-139.9678308134088	0.0019067720762333317	0.7791406258517878	0.22085937414821155	-5.172147604532342	787.7775339479266	-5.55477299698976	975.2353971172579	Infinity	0.017055973047300065	Infinity	NaN	NaN
1230000	-152.4564685430526	NaN	-152.4564685430526	NaN	1058.7054432727514	0.39768174559965386	-140.9250618663263	0.001660217303344102	0.6863885784974519	0.31361142150254734	-5.364733684847206	799.3444239688379	-6.063158535058317	896.168423312987	Infinity	0.18881636077259442	Infinity	NaN	NaN
1240000	-170.33534044818956	NaN	-170.33534044818956	NaN	5690.647459074099	0.7812164862970766	-160.52168591225114	5.90361399046025E-4	0.25160051446994824	0.7483994855300513	-5.292519901549221	795.0147004795875	-5.741215823703399	1065.8949322043259	Infinity	0.012616060635590048	Infinity	NaN	NaN
1250000	-167.89410947363714	NaN	-167.89410947363714	NaN	3078.2895422612487	2.6244113439984362	-153.89456738703217	7.359489224888744E-4	0.2739807853659817	0.7260192146340179	-4.9654551633288735	775.1014978254494	-5.55611955005449	1025.302502193153	Infinity	0.46766210179759216	Infinity	NaN	NaN
1260000	-160.1458805575769	NaN	-160.1458805575769	NaN	1613.957765966841	0.7070185669709712	-148.80804975237317	0.0011890289531142897	0.5623386810557502	0.43766131894424926	-5.286466955634264	794.6516462575017	-6.505583977486928	1140.1053359650634	Infinity	0.059810657905724006	Infinity	NaN	NaN
1270000	-163.77283262381866	NaN	-163.77283262381866	NaN	2950.5798496914795	1.4903748101992935	-151.47862325991014	8.083567912376806E-4	0.6585337615233647	0.3414662384766347	-5.367204830668658	799.4925958518284	-5.785405346433053	927.7093882664852	Infinity	0.1781679125460805	Infinity	NaN	NaN
1280000	-166.30096678397464	NaN	-166.30096678397464	NaN	3253.4160654672337	1.4903748101992935	-155.53293531457848	6.888125510273933E-4	0.6192011133446768	0.3807988866553227	-5.134784342465122	785.5182167021472	-6.5913265427749925	1146.097078929199	Infinity	0.00498841074799394	Infinity	NaN	NaN
1290000	-157.51049163667892	NaN	-157.51049163667892	NaN	1672.4132015258876	1.7739399648190186	-145.42064576674926	0.0017128946630751538	0.7897370818217706	0.21026291817822879	-4.670029591160771	754.527397898906	-5.685758093821636	1056.8593659178277	Infinity	0.2421704987146156	Infinity	NaN	NaN
1300000	-156.58046748795488	NaN	-156.58046748795488	NaN	1965.3944189447939	1.2778452938805505	-142.50196626116443	0.0015408485019245705	0.8612331930385265	0.13876680696147292	-4.797382060515358	764.1062913345484	-6.990651010109447	828.7374944176815	Infinity	0.5123599998379429	Infinity	NaN	NaN
1310000	-153.46160300554575	NaN	-153.46160300554575	NaN	1978.0241581259888	0.8337003229083201	-142.94019335053014	0.0016626870414367758	0.4109117898431739	0.5890882101568256	-4.7081043345035765	757.6039977820479	-5.79024701532618	1072.957288345088	Infinity	0.10121228156399621	Infinity	NaN	NaN
1320000	-150.4534241717554	NaN	-150.4534241717554	NaN	1188.1380284855136	1.854731507464266	-139.2262264781471	0.0014423199683540294	0.13350979280184672	0.8664902071981527	-4.7634195772985475	761.7177388079053	-5.672176123152359	945.5817302811648	Infinity	0.06989157059235176	Infinity	NaN	NaN
1330000	-160.56831165122384	NaN	-160.56831165122384	NaN	2515.705309773893	1.8203815658001727	-145.83783168392685	0.0010941040220053039	0.18802840024536704	0.8119715997546323	-8.09475165206291	993.5172105621932	-8.558508394833535	1246.3493322759682	Infinity	3.0777142620727453E-4	Infinity	NaN	NaN
1340000	-150.2610222133145	NaN	-150.2610222133145	NaN	1052.2850761011393	0.07386101022645648	-141.45297812505004	0.0024494057472237802	0.02920126435452164	0.9707987356454777	-4.7372769284354455	759.8145292963752	-5.60940101729935	958.6981118817589	Infinity	0.027042522089446793	Infinity	NaN	NaN
1350000	-147.19861141466765	NaN	-147.19861141466765	NaN	1158.8520910980194	0.15640273265633636	-135.78041214451534	0.0023184609590423777	0.04744751193484065	0.9525524880651587	-6.208123293334953	851.5534658424243	-6.133974686809976	889.5585252165463	Infinity	0.06804402708259157	Infinity	NaN	NaN
1360000	-148.66792025130547	NaN	-148.66792025130547	NaN	1822.9710929080422	0.026633074329072994	-139.68374700063433	0.0017571397102410548	0.29982777333854865	0.7001722266614506	-4.6544087710697815	753.1774337773649	-5.59841589977787	961.4494667779793	Infinity	0.047849520705804394	Infinity	NaN	NaN
1370000	-151.24084883139886	NaN	-151.24084883139886	NaN	1809.7377634934467	0.026633074329072994	-145.17926135343183	0.001673421953922872	0.7980741987729114	0.20192580122708798	-5.238173912577825	717.5325315454594	-5.524231132529888	1001.5646938174827	Infinity	3.634299469810197E-5	Infinity	NaN	NaN
1380000	-161.00228127315444	NaN	-161.00228127315444	NaN	2928.515643922712	0.022585145710738965	-151.51481030749792	8.228440466127618E-4	0.11245954225492305	0.8875404577450763	-5.460839159979358	715.7444443676516	-7.072570271507143	1175.9807689672016	Infinity	0.0013246508434496605	Infinity	NaN	NaN
1390000	-168.05565651310715	NaN	-168.05565651310715	NaN	2790.692352386943	0.1522826977653122	-154.56351352778657	0.0012226253238283216	0.7051999332686016	0.29480006673139775	-4.56892673727204	743.2673744154289	-8.580691538166635	1247.2481675957931	Infinity	0.29522452327647053	Infinity	NaN	NaN
1400000	-160.72781805619059	NaN	-160.72781805619059	NaN	1831.6380193896987	0.1522826977653122	-150.44042939062086	0.0021423950025402545	0.8192181212728543	0.18078187872714513	-4.599286552305177	747.6528518286449	-5.791612307351799	926.855815247002	Infinity	0.19647796583660257	Infinity	NaN	NaN
1410000	-161.27638412623438	NaN	-161.27638412623438	NaN	2412.884677956941	0.7600202472134414	-149.17860434818425	9.531611537983668E-4	0.372156598759149	0.6278434012408505	-5.038139162106454	719.7038555485527	-6.618712149876039	1147.959685771718	Infinity	0.18391865747675026	Infinity	NaN	NaN
1420000	-151.5411511823239	NaN	-151.5411511823239	NaN	1241.6421172342411	0.8137357468172852	-142.61914028316156	0.0012467208304509795	0.7228466070231245	0.2771533929768748	-7.346147581959442	932.0934523117245	-5.5309181058173	1011.6699499780724	Infinity	3.3222520006714116E-5	Infinity	NaN	NaN
1430000	-150.5113647209274	NaN	-150.5113647209274	NaN	1396.4496893782934	0.027175922515408894	-141.11966062897184	0.0017433011692738053	0.9400575282763725	0.05994247172362699	-4.885428584936941	721.9943892355273	-5.609958564207509	958.563338692712	Infinity	0.06280984022151485	Infinity	NaN	NaN
1440000	-141.60316216142752	NaN	-141.60316216142752	NaN	1245.0800953077162	0.027175922515408894	-136.28647062558687	0.0019236468971100301	0.6347287184645023	0.36527128153549715	-4.555765279373691	737.9697633453885	-5.556285604562959	974.6319549944443	Infinity	2.9562713908379992E-5	Infinity	NaN	NaN
1450000	-174.52626718546236	NaN	-174.52626718546236	NaN	4446.245277724273	0.0118833671458164	-165.01999120671374	0.001384714026399327	0.34039759621328625	0.6596024037867131	-4.646035455781004	752.4257785452731	-7.626993159473185	1205.0797132960947	Infinity	0.0024701452217620835	Infinity	NaN	NaN
1460000	-156.54142565546607	NaN	-156.54142565546607	NaN	2167.387907361852	0.07308306088742066	-148.05951041951863	0.001981835525830869	0.4317410165262805	0.5682589834737188	-5.276670811894428	794.0639686392568	-5.543388828010803	980.3632442506206	Infinity	0.005395993374374399	Infinity	NaN	NaN
1470000	-161.42795230559324	NaN	-161.42795230559324	NaN	2998.4542545792833	0.42877570173276597	-151.0876043502109	0.0011436406894495754	0.18442269799235314	0.8155773020076463	-4.559970434191331	741.1351492633478	-6.695607875617027	1153.0685569556506	Infinity	0.04399791933449659	Infinity	NaN	NaN
1480000	-159.40467169714825	NaN	-159.40467169714825	NaN	1828.578892622806	0.8254772232811176	-148.25430635282052	0.0015149599791545296	0.2156432491376863	0.7843567508623133	-4.86913093922733	722.2893049516578	-5.6279195520589465	954.4344795122051	Infinity	0.21366872615036475	Infinity	NaN	NaN
