#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cpacific" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cpacific" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cpacific">
#                <taxonset id="TaxonSet.cpacific" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cpacific" name="distribution" x="@birthRate.t:cpacific">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:cpacific" name="distribution">
#            <parameter id="clockRate.c:cpacific" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="gamma_shapePrior_CTMC" name="distribution">
#            <parameter id="gamma_shape_s" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="EastPolynesian.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="EastPolynesian" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Hawaiian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Maori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Marquesan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mangareva" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Rarotongan" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Tuamotu" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="SouthIslandMaori" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="TahitianModern" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="RapanuiEasterIsland" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="mean">1000.0</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="sigma">100.0</parameter>
#            </Normal>
#        </distribution>
#        <distribution id="NewZealand.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cpacific">
#            <taxonset id="NewZealand" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="Maori"/>
#                <taxon idref="SouthIslandMaori"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.01" meanInRealSpace="true" name="distr" offset="704.0">
#                <parameter estimate="false" id="RealParameter.05" name="M">90.0</parameter>
#                <parameter estimate="false" id="RealParameter.06" lower="0.0" name="S" upper="5.0">0.8</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cpacific	TreeHeight.t:cpacific	gamma_shape_s	YuleModel.t:cpacific	birthRate.t:cpacific	freqParameter.s:cpacific1	freqParameter.s:cpacific2	clockRate.c:cpacific	logP(mrca(NewZealand))	mrca.age(NewZealand)	logP(mrca(EastPolynesian))	mrca.age(EastPolynesian)
870000	-150.36909384190056	NaN	-150.36909384190056	NaN	1311.9058244038945	0.9038554175500735	-138.86419519366598	0.001812014405879612	0.8440103811375566	0.15598961886244433	Infinity	-4.58744949090178	746.169793933541	-6.013593739782742	1098.942914914609
880000	-158.62508507357273	NaN	-158.62508507357273	NaN	2082.0516326265806	1.2885913902197754	-145.25127167314147	0.0015382408459990134	0.9906025431184606	0.009397456881540256	Infinity	-5.44253007811762	804.0127430049862	-6.642691932093868	1149.5716024451904
890000	-151.40042585739175	NaN	-151.40042585739175	NaN	1456.5181293889507	0.7048504360336303	-140.54232107178433	0.001708474834888216	0.03862076938271036	0.9613792306172906	Infinity	-4.628816816760327	750.8023364964807	-5.524437532813452	1002.5644243825376
900000	-151.06860867556048	NaN	-151.06860867556048	NaN	1160.4198283392516	2.112256047775407	-138.4403645668568	0.0018684043103927947	0.7281083289425139	0.27189167105748707	Infinity	-4.690693636334416	756.2290493775106	-5.825294424593831	922.3874101190964
910000	-164.2027569096941	NaN	-164.2027569096941	NaN	3526.113508554739	2.04368318163762	-151.72412834777813	0.0011762904225942874	0.46644450696127016	0.5335554930387307	Infinity	-4.910102907433521	771.5876392187542	-5.524842472844832	1003.8308057953075
920000	-156.65121665864098	NaN	-156.65121665864098	NaN	1399.12769081097	1.8396840371604806	-143.50224367287288	0.0016748271488784196	0.9809932343247119	0.019006765675289028	Infinity	-4.892058509468047	770.4239237614727	-6.417230439139562	1133.6504186261157
930000	-161.01648010315654	NaN	-161.01648010315654	NaN	1644.6440295861996	1.8396840371604806	-147.04379619154602	0.0011209215879447593	0.06885074335282848	0.9311492566471723	Infinity	-6.524899224133284	872.5917298635547	-5.608100650316747	959.0141655876123
940000	-150.58474440960708	NaN	-150.58474440960708	NaN	1523.8616246122865	0.37253476569110344	-139.39607455221025	0.002414272059411672	0.15996110750999795	0.8400388924900029	Infinity	-4.961872122311968	774.8762522496506	-5.854262969393734	918.7406312846365
950000	-156.32419651154885	NaN	-156.32419651154885	NaN	2081.699154392766	0.098955462078047	-145.85616903923727	0.0010764573941503123	0.22576880980335162	0.7742311901966492	Infinity	-4.6080667964679005	730.5936780317102	-5.761005213765623	931.1673777089876
960000	-144.08023535723123	NaN	-144.08023535723123	NaN	1038.9280916442692	0.32667244183455396	-133.407948925541	0.0034875020365666342	0.7232461347998507	0.2767538652001501	Infinity	-4.642398204899583	728.6924957903427	-5.703215784956081	940.1490073994897
970000	-154.1265627712753	NaN	-154.1265627712753	NaN	1709.4763461014838	0.6853381287682333	-142.4843981983653	0.0012626575811430362	0.6097236725190516	0.39027632748094926	Infinity	-5.337821483056431	797.7309318669666	-5.619004961085332	1043.5651791899375
980000	-147.3317991106613	NaN	-147.3317991106613	NaN	1075.0327304819884	0.2591201668780023	-136.8326364766791	0.0021187528817873955	0.1450568852067099	0.8549431147932909	Infinity	-4.55560719962363	738.5226422010163	-5.684435267480553	1056.6262391984121
990000	-164.69583016116334	NaN	-164.69583016116334	NaN	3201.0290123010127	0.34573971470867376	-153.65728285212683	0.0013717478528885746	0.9125824337755413	0.08741756622445945	Infinity	-5.126974293169349	785.0447558778931	-5.565833301158469	1028.88756894088
1000000	-157.40880747336357	NaN	-157.40880747336357	NaN	2093.872183797668	0.3002965687538857	-146.08230723095105	0.0011256140071160446	0.9123188539508192	0.08768114604918148	Infinity	-5.166499707740075	718.2325664458466	-5.8597039659185475	918.0737835945314
1010000	-165.273273056949	NaN	-165.273273056949	NaN	3165.4416855413947	0.18424430596768165	-153.3830416644893	0.001580313555085016	0.1217052932585311	0.8782947067414696	Infinity	-5.211290790041066	790.1363048173255	-6.494696296450928	1139.3260619739297
1020000	-153.10937301162664	NaN	-153.10937301162664	NaN	1652.9584962404956	0.2227189112530825	-142.23628574743702	0.001393760887278489	0.9620155150451958	0.03798448495480489	Infinity	-5.070621374462526	719.3004947380879	-5.579746978474016	966.6418647759647
1030000	-160.9081380992447	NaN	-160.9081380992447	NaN	1884.3904718873468	0.14985321906530125	-148.69861703267443	0.0011002964860273585	0.5660213304791235	0.43397866952087716	Infinity	-5.5961377866476525	714.8670749414819	-6.46353006085729	862.9291174855487
1040000	-156.38729840227833	NaN	-156.38729840227833	NaN	1373.6248726746078	0.3928953847946467	-145.86912948669564	0.0017480082415042074	0.1146619569438938	0.8853380430561069	Infinity	-4.600452649177334	747.7899345424673	-5.524820881610707	996.2259771650308
1050000	-161.92869588859293	NaN	-161.92869588859293	NaN	2480.176330899445	0.030071639784146585	-151.24030268268422	9.131539141943331E-4	0.6469134389229545	0.35308656107704617	Infinity	-4.605562291972644	730.7607067103393	-6.052759274151924	897.1748518154085
1060000	-159.41247405042344	NaN	-159.41247405042344	NaN	2199.786742392001	1.3599738771774392	-147.3893767052553	8.565189883340608E-4	0.6291093565024585	0.3708906434975422	Infinity	-4.616509764608697	749.5595491568815	-6.046613703381991	1102.2257290694693
1070000	-157.49410151522392	NaN	-157.49410151522392	NaN	1623.7939214597577	3.1208025105737405	-143.51700798924796	0.001521317272713331	0.9940504196438112	0.005949580356189532	Infinity	-5.308685366673542	716.9100169937847	-5.547605648728677	978.3219329570587
1080000	-160.7900071577308	NaN	-160.7900071577308	NaN	2625.005913624323	1.5463491832678598	-148.89588905191613	0.0010295206671956407	0.22741724019594545	0.7725827598040553	Infinity	-4.58832746967588	746.2865228344866	-5.759441452870937	931.3949369684462
1090000	-162.1759553995207	NaN	-162.1759553995207	NaN	1513.5068496880858	6.143793162271664	-145.93634429555053	0.0011926425704173972	0.7770882431102853	0.22291175688971543	Infinity	-4.567794357968422	743.0452383761548	-5.528023583730088	991.1514243662332
1100000	-161.50209473886747	NaN	-161.50209473886747	NaN	2491.1140337935767	0.8147383929120877	-148.9036844712089	0.0010670965197240832	0.8647385603643778	0.13526143963562295	Infinity	-6.254185874233793	854.5538914317763	-5.529486000512677	1010.3704207435507
1110000	-160.15120659851928	NaN	-160.15120659851928	NaN	1933.2726520246201	1.1694480947958281	-147.59760213562933	8.586139424025087E-4	0.5604126540316647	0.43958734596833604	Infinity	-4.860605822357535	768.3689158189412	-6.523550545736596	1141.381881904566
1120000	-155.4174393786074	NaN	-155.4174393786074	NaN	1710.4777074512044	0.5176762108476837	-143.88482697373183	0.0021025010468616856	0.24773133931013952	0.7522686606898612	Infinity	-5.305727415081008	795.8067434075331	-5.709208778946887	1060.8440728015676
1130000	-149.12710157889595	NaN	-149.12710157889595	NaN	1099.0902886403662	0.5125936612342851	-138.27354831821978	0.0016296403119300442	0.9509623703111425	0.049037629688858164	Infinity	-4.579054530402498	744.9790304302898	-5.761905069039379	1068.9632293104978
1140000	-147.10737893626032	NaN	-147.10737893626032	NaN	1077.8895950494295	0.23072038150949606	-136.46780897858682	0.0021392100977349936	0.658999579199944	0.34100042080005655	Infinity	-4.565436614470446	742.5513902564587	-5.843412961693553	920.0870170121539
1150000	-164.76278083910017	NaN	-164.76278083910017	NaN	2181.6973742724276	1.244918795143608	-153.2477833849797	0.0011059441731299765	0.025211634212218947	0.9747883657877816	Infinity	-4.745804984222335	725.0393950157403	-5.524273674754549	1001.8163455716619
1160000	-164.2285388040158	NaN	-164.2285388040158	NaN	2981.204995008553	1.3777463866625845	-152.2389694830439	5.785625766713679E-4	0.5316830561543682	0.4683169438456324	Infinity	-4.575304800457404	733.4005566240634	-6.036518133851942	1101.233335878966
1170000	-152.75325742679584	NaN	-152.75325742679584	NaN	1459.432020105154	0.502974666049249	-140.00656717179106	0.001405988005720711	0.1339916287842932	0.8660083712157074	Infinity	-5.159607080006344	787.0201927166319	-7.084108508949182	823.3647945761425
1180000	-153.29941346507695	NaN	-153.29941346507695	NaN	1675.9379803098345	1.2860313646380104	-141.72687596026853	0.0015602292723887403	0.912859180921409	0.08714081907859145	Infinity	-4.558554585228958	736.4065707148468	-5.727951554941461	936.1497320681116
1190000	-161.01314083083466	NaN	-161.01314083083466	NaN	2836.3591097461126	1.67737679792769	-149.05814011315672	0.0016344403325246487	0.6052145623243252	0.39478543767567525	Infinity	-4.609596388716113	730.49412365495	-5.6680275310341415	1053.6505008068661
1200000	-158.05682671545893	NaN	-158.05682671545893	NaN	1797.8126101481132	1.8926394571245428	-145.09049287727186	0.0015830691766494124	0.5778652848514275	0.42213471514857304	Infinity	-5.32804510832359	797.144828530791	-5.745649272738951	933.4356621686677
1210000	-151.79865862260908	NaN	-151.79865862260908	NaN	1735.850271112191	0.02004645171351402	-141.29441589968403	0.0018027556012640807	0.010129948525513244	0.9898700514744871	Infinity	-4.884879766377847	769.9580234951796	-5.5993165048336895	961.2165536237621
1220000	-165.31971607871583	NaN	-165.31971607871583	NaN	2713.660891187301	0.4467138434176915	-153.38669441943767	6.331091398207906E-4	0.6923097747085158	0.3076902252914846	Infinity	-4.879060635035998	769.579055698868	-6.607247180824487	1147.182774918244
1230000	-153.7390357307457	NaN	-153.7390357307457	NaN	2008.6294551738267	0.34616761950278263	-143.24678877610333	0.0016445091262153517	0.38602833149838467	0.6139716685016157	Infinity	-4.62195946119392	750.1198904828476	-5.524119873945696	999.5276706036583
1240000	-162.99221254122446	NaN	-162.99221254122446	NaN	2155.853027039501	0.25519363583626276	-150.20564603895696	0.0011163716298206654	0.47057518209720084	0.5294248179027995	Infinity	-6.21901957125548	852.261501539621	-6.312353295175779	1125.5583191973367
1250000	-154.78103022284924	NaN	-154.78103022284924	NaN	1310.5120229461406	0.22537629033993514	-144.04102933868558	0.0022555684425259416	0.3190959640650941	0.680904035934906	Infinity	-4.786207628520885	763.3295108388368	-5.728416965302843	1063.9231172753769
1260000	-156.60836836692684	NaN	-156.60836836692684	NaN	1579.3966784794088	0.5833798691300803	-145.6492615091269	0.0019032538890539213	0.5840814404294301	0.4159185595705699	Infinity	-4.833129391689002	766.541029492474	-5.542597596980879	980.7703989702779
1270000	-157.57060461560582	NaN	-157.57060461560582	NaN	1414.9109607981864	1.1224504479937638	-146.05428372865399	0.0024298422737815575	0.07551458595520666	0.9244854140447935	Infinity	-4.633396409436896	729.1348935254671	-5.760474029521165	1068.7554085622944
1280000	-153.74368296757044	NaN	-153.74368296757044	NaN	1110.3333737769933	0.2747658831831758	-142.90869091063564	0.0017631206451105942	0.1303235500890801	0.86967644991092	Infinity	-4.562680579768587	741.9010541691844	-5.997545593983032	1097.3074380291937
1290000	-163.49992482300357	NaN	-163.49992482300357	NaN	3056.4127389653804	0.4926745797204788	-152.92413123395508	7.769072903938519E-4	0.4948758585868904	0.5051241414131098	Infinity	-4.556821101243718	739.8473341621291	-5.526297908084296	1006.6169311490034
1300000	-154.94541920544995	NaN	-154.94541920544995	NaN	1966.2671616291389	0.11861356650320841	-144.41729711671078	0.0012886696422351764	0.32732724426600535	0.6726727557339949	Infinity	-4.7260352044961165	725.6010771054531	-5.683473317739843	943.5438934131872
1310000	-151.58415191443382	NaN	-151.58415191443382	NaN	1132.5410492608903	0.06386242225379536	-140.08538490022232	0.0013459463578296127	0.6225821825035368	0.3774178174964634	Infinity	-4.56336194426567	742.0711094747386	-6.8715426476920385	835.8394731673126
1320000	-166.7685338391917	NaN	-166.7685338391917	NaN	3272.8888335471697	1.2306805540701535	-154.91528152576254	0.001189822214977542	0.4090799078506143	0.5909200921493859	Infinity	-4.971837051025169	775.5020228687014	-5.650734708333827	1050.324147114693
1330000	-163.8229227815942	NaN	-163.8229227815942	NaN	2319.2441753865573	1.3441487614994425	-152.28961676347728	0.0010413440776141883	0.4707751087212677	0.5292248912787325	Infinity	-4.555846603697149	739.0721688518316	-5.633310652920336	953.2663004401379
1340000	-157.80437748298257	NaN	-157.80437748298257	NaN	2914.4873736245113	1.3441487614994425	-146.01216040719106	0.0012519038790798772	0.9699266165983607	0.030073383401639675	Infinity	-4.908472841002461	771.4829254031766	-5.539595473289595	982.4007079137644
1350000	-160.34848935246166	NaN	-160.34848935246166	NaN	1833.7101864944118	1.0662822851033729	-147.60657737223437	0.0018791866375601402	0.5512437238929296	0.4487562761070707	Infinity	-4.975356074999699	775.7225191866859	-6.700273620124232	1153.3730681007241
1360000	-164.17245282864505	NaN	-164.17245282864505	NaN	2252.458965515159	1.6617065417148176	-149.91812307689992	0.0012249283142592737	0.8602219584402566	0.13977804155974355	Infinity	-4.574375670959295	744.2381605229734	-8.018247539071043	1223.3445239927892
1370000	-159.48331231513623	NaN	-159.48331231513623	NaN	1466.4635414053	2.1755758992815863	-147.11165528556194	9.531902609649619E-4	0.03848886307403446	0.9615111369259657	Infinity	-4.6243749274814725	729.6134599195847	-5.571706202811212	1030.8536816663582
1380000	-154.34923425155043	NaN	-154.34923425155043	NaN	1679.0841098966462	0.7854515388625326	-141.92779758265146	0.0012781835469315521	0.26330631987667097	0.7366936801233291	Infinity	-4.7046779672499115	757.3370978817285	-6.9313071627865135	832.2383569707456
1390000	-156.56002467206372	NaN	-156.56002467206372	NaN	2207.457167614914	0.3264780713350809	-145.30158757696577	0.0010496302734018994	0.9603323382947804	0.03966766170521971	Infinity	-4.569484293998781	743.3737208449699	-6.3624747297640605	870.5113124190923
1400000	-150.93981732419002	NaN	-150.93981732419002	NaN	1684.7216969071658	0.9072035357871668	-139.89502011296165	0.0016626193704724174	0.32739745977732193	0.6726025402226782	Infinity	-4.557669389538442	740.2782526462183	-5.579924285902756	1033.4112456247867
1410000	-161.4278883531082	NaN	-161.4278883531082	NaN	2372.0608106336317	0.662412342384025	-150.50594365382125	0.0014429359445985409	0.3221982589049679	0.6778017410950322	Infinity	-4.73348345307677	725.3840713983204	-5.526048903826169	1006.2292610049751
1420000	-161.7153765584832	NaN	-161.7153765584832	NaN	2399.7365796762224	1.3148187088030487	-149.48002670531324	0.001364818900466049	0.22748173688056667	0.7725182631194334	Infinity	-4.555635511187945	738.6776203205485	-6.364895633178968	1129.6755114881914
1430000	-151.91464754192273	NaN	-151.91464754192273	NaN	1354.6700071486177	0.9622153532838572	-140.65742243271595	0.0015753407782946721	0.04666262966443846	0.9533373703355617	Infinity	-4.767955886949643	762.0417903504333	-5.527053868973311	1007.6748287023833
1440000	-155.56562670240615	NaN	-155.56562670240615	NaN	2063.568581870453	0.9622153532838572	-144.47107778576986	0.0013811270554863666	0.3947494462054243	0.6052505537945758	Infinity	-4.588115775749077	746.2584930248827	-5.544217787603337	1020.054460057839
1450000	-159.7013893030765	NaN	-159.7013893030765	NaN	2201.891193285434	1.3506901406588852	-146.9905013675721	0.0021537766743046495	0.3055842674173887	0.6944157325826115	Infinity	-5.820166936562227	826.9856150042714	-5.54003085828326	1017.8449651669573
1460000	-154.12483207105083	NaN	-154.12483207105083	NaN	1589.2553704879722	0.4347889777025794	-141.9853420181945	0.00142482269222676	0.2880598007378999	0.7119401992621004	Infinity	-5.952663400538459	835.2440787518149	-5.75203767461532	932.4827495490885
1470000	-162.85414390354933	NaN	-162.85414390354933	NaN	2166.3286629676127	0.5579328547977429	-150.8729640393356	8.718416221786164E-4	0.17364090755128792	0.8263590924487123	Infinity	-5.73519110349117	821.7516344267483	-5.688055905924816	1057.262061913985
1480000	-161.52434677679167	NaN	-161.52434677679167	NaN	2323.563885577328	0.21609878757960085	-150.4607266702684	7.034780550361584E-4	0.3614670024205925	0.6385329975794077	Infinity	-5.306519348947373	716.9282711818332	-5.5410019699963	1018.3811048653422
1490000	-164.62419375333164	NaN	-164.62419375333164	NaN	3877.799349476377	0.4985827352414205	-154.02856700300038	7.058299789250385E-4	0.7413725795071828	0.25862742049281734	Infinity	-4.571861993384428	743.8078566004256	-5.525182021705392	1004.6331469059994
1500000	-162.09462316575713	NaN	-162.09462316575713	NaN	2225.8278816949983	0.10222790800367819	-150.61759883612544	0.0010725297892632607	0.7413725795071828	0.25862742049281734	Infinity	-4.555622895718355	738.6272875107844	-6.819173525909673	1160.938796237384
1510000	-157.48222116074817	NaN	-157.48222116074817	NaN	1368.0945934176684	0.06499074551577194	-147.2482517738676	0.0010286037808320545	0.28181745114004353	0.7181825488599565	Infinity	-4.596260224774527	747.2903845143214	-5.572718416590247	968.8199751772122
1520000	-159.72287335370396	NaN	-159.72287335370396	NaN	2527.3397785168195	0.17867564700181993	-149.28065304872513	0.0018334508064584973	0.13146480569098185	0.8685351943090182	Infinity	-4.735761589071373	759.7021571324113	-5.527783068905638	1008.572455555877
1530000	-158.54014925705195	NaN	-158.54014925705195	NaN	1980.274809416853	0.6015585182658726	-147.73864766551432	0.0012237175290824643	0.6584119870216071	0.3415880129783929	Infinity	-4.555729474326412	738.8987069000259	-5.6442135989453215	1049.0111986698055
1540000	-144.54861030923865	NaN	-144.54861030923865	NaN	989.0123152483536	0.6596804646610093	-133.67035829129574	0.00291190284903097	0.8379056713495794	0.16209432865042056	Infinity	-4.6375280076336445	728.927853837382	-5.581043545648246	966.2554222265319
1550000	-155.09227432612008	NaN	-155.09227432612008	NaN	1336.0974295809633	0.8449716949170218	-142.09176114506732	0.0013067829327648372	0.7928805805418179	0.20711941945818202	Infinity	-4.823506823713792	723.1867591200561	-7.33203466242194	809.8460653455114
1560000	-165.87857241145377	NaN	-165.87857241145377	NaN	2226.9958169375686	0.8449716949170218	-153.99223126889336	8.087252659181781E-4	0.776454909144928	0.2235450908550719	Infinity	-5.249643904868266	792.4417035898758	-5.791725542775125	1073.159664239574
1570000	-154.89783443187517	NaN	-154.89783443187517	NaN	1680.6665578978475	1.451534197871615	-140.64267825390493	0.0015907509945545803	0.8393247672114803	0.16067523278851964	Infinity	-7.196962016862768	920.706137391115	-5.60665996323586	1040.632805476141
1580000	-148.29972466817253	NaN	-148.29972466817253	NaN	1015.8244598224585	0.6918308990327227	-135.87928348429818	0.002076274936133707	0.8393247672114803	0.16067523278851964	Infinity	-5.020250153393983	778.5155327254051	-6.708360131447646	846.1005904978916
1590000	-167.3876884832467	NaN	-167.3876884832467	NaN	2904.3280512170645	1.2196076314286282	-155.31031215615045	0.0011953180569128038	0.13591102436453723	0.8640889756354626	Infinity	-4.828128557303761	766.2045717019698	-6.0296401383638765	1100.5516204912792
1600000	-160.9431257079223	NaN	-160.9431257079223	NaN	2149.040023540973	0.2578988485068112	-150.11555281199756	0.0012906508962493694	0.7988347365115878	0.20116526348841196	Infinity	-4.842057071041461	767.1386745026434	-5.727616976376454	936.2021540828079
1610000	-159.71131252203034	NaN	-159.71131252203034	NaN	1425.0892922420426	0.1988839683255298	-146.8555793980068	0.0011542817093170385	0.9506481622706648	0.049351837729334824	Infinity	-7.098835232557174	913.3619147027777	-5.558013923140831	1026.0404316201048
1620000	-148.24046012979386	NaN	-148.24046012979386	NaN	926.3711895218133	0.73339789325109	-135.9514601078554	0.0017042222549960358	0.25489193368940066	0.7451080663105991	Infinity	-5.177078920101727	788.0751031763815	-6.378523208585619	869.2778144772009
1630000	-165.32059174624817	NaN	-165.32059174624817	NaN	2322.4376418648762	1.4641035509056821	-153.20485249324648	5.849272123821606E-4	0.7448074598429144	0.2551925401570854	Infinity	-5.101710034275797	783.5098388550723	-5.549925667820196	1022.7230933754328
1640000	-153.24958554113402	NaN	-153.24958554113402	NaN	1412.2720394007188	0.989791349841321	-139.91841386067534	0.002370448569880501	0.3704454249424103	0.6295545750575895	Infinity	-6.807741440214068	892.2313115586594	-5.5336388904032985	986.1940801026992
1650000	-156.50811084104856	NaN	-156.50811084104856	NaN	1698.8350229324562	2.3642041039398505	-143.45134617065222	0.0017871034596467384	0.987343151669694	0.012656848330305781	Infinity	-5.153482093629996	786.6499559566099	-5.539078472826498	1017.3030365160188
1660000	-167.35787639856662	NaN	-167.35787639856662	NaN	3099.15488062179	0.8246674792188705	-154.9911688606777	8.063584314842821E-4	0.9771288691028426	0.0228711308971572	Infinity	-4.611523345399915	730.371210214327	-6.930516713270136	832.285481005527
1670000	-155.45808581020023	NaN	-155.45808581020023	NaN	1876.321332559439	0.15383743444546621	-145.10206381246488	0.0010961043892123866	0.15417875061795405	0.8458212493820457	Infinity	-4.616090047069675	749.5156632018328	-5.586094516220227	964.7903998808671
1680000	-160.88889615224332	NaN	-160.88889615224332	NaN	2484.8057988285104	1.907650135802761	-148.7955451465509	0.0010381241193212246	0.6756317663834394	0.3243682336165604	Infinity	-4.639256329586246	751.8002816824121	-5.546444540303401	978.8643329366507
1690000	-156.80486519777492	NaN	-156.80486519777492	NaN	1493.7247905803601	0.5393318853827944	-144.73686213803788	0.001656177012725524	0.26760441311843874	0.732395586881561	Infinity	-5.87554476597042	830.4221026023172	-5.653126408383811	1050.797182833509
1700000	-148.22030095461452	NaN	-148.22030095461452	NaN	1179.850786976361	0.3198777948490291	-136.00006142373758	0.0021680993132807535	0.9401097647859132	0.059890235214086554	Infinity	-4.606355041543098	730.7072796835168	-7.2940066944848105	811.856545407923
1710000	-153.81268560199484	NaN	-153.81268560199484	NaN	1767.6918378300586	0.11826099881438813	-143.41875009249156	0.0015231837641883983	0.6811201843566421	0.31887981564335777	Infinity	-4.750798745202697	760.806916425553	-5.524875765486211	996.083250599164
1720000	-168.3250595518387	NaN	-168.3250595518387	NaN	3152.5226877465952	1.7307833029691755	-154.03488208194509	0.0011956807623529	0.9280656558256073	0.07193434417439254	Infinity	-6.873353503315641	896.9104612656535	-5.686040663608793	1056.909040479704
1730000	-158.49144593440974	NaN	-158.49144593440974	NaN	2750.014317861895	0.6868154118265494	-147.55679480283223	0.0012546885557153484	0.47083214716767663	0.5291678528323233	Infinity	-4.603894827656391	748.1869150347247	-5.643940892094555	1048.9555253065048
1740000	-163.3325171255619	NaN	-163.3325171255619	NaN	2289.744319378553	1.1756651058881216	-150.86289520817635	9.043728386176183E-4	0.16492429801340738	0.8350757019865924	Infinity	-4.620785131532399	729.815249888063	-6.6731716799650345	1151.5957097527678
